date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:30:35	25725/25725	---M--	200	added ('OK')	image/jpeg	etag:%2266721562-6850%22	https://demos.flatsome.com/wp-content/uploads/2016/02/sport-shop-400x336.jpg	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/uploads/2016/02/sport-shop-400x336.jpg	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/)
20:30:35	25676/25676	---M--	200	added ('OK')	image/jpeg	etag:%2266721540-67ef%22	https://demos.flatsome.com/wp-content/uploads/2016/04/vendor-shop-hmp-400x333.jpg	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/uploads/2016/04/vendor-shop-hmp-400x333.jpg	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/)
20:30:36	19565/19565	---M--	200	added ('OK')	image/jpeg	etag:%2266721591-4c75%22	https://demos.flatsome.com/wp-content/uploads/2016/08/video-cover-400x308.jpg	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/uploads/2016/08/video-cover-400x308.jpg	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/)
20:30:36	22408/22408	---M--	200	added ('OK')	image/jpeg	etag:%226672155f-5aaa%22	https://demos.flatsome.com/wp-content/uploads/2016/02/corporate-400x301.jpg	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/uploads/2016/02/corporate-400x301.jpg	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/)
20:30:36	15330/15330	---M--	200	added ('OK')	image/jpeg	etag:%2266721589-3bea%22	https://demos.flatsome.com/wp-content/uploads/2016/07/freelancer-400x276.jpg	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/uploads/2016/07/freelancer-400x276.jpg	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/)
20:30:36	23474/23474	---M--	200	added ('OK')	image/jpeg	etag:%226672151f-5bba%22	https://demos.flatsome.com/wp-content/uploads/2015/11/agency-400x336.jpg	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/uploads/2015/11/agency-400x336.jpg	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/)
20:30:37	17940/17940	---M--	200	added ('OK')	image/jpeg	etag:%2266721540-461c%22	https://demos.flatsome.com/wp-content/uploads/2016/04/go-explore-400x296.jpg	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/uploads/2016/04/go-explore-400x296.jpg	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/)
20:30:37	9051/9051	---M--	200	added ('OK')	image/jpeg	etag:%2266721525-2363%22	https://demos.flatsome.com/wp-content/uploads/2015/11/coming-soon-400x309.jpg	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/uploads/2015/11/coming-soon-400x309.jpg	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/)
20:30:37	9051/9051	---M--	200	added ('OK')	image/jpeg	etag:%226672151e-2363%22	https://demos.flatsome.com/wp-content/uploads/2015/11/coming-soon-1-400x309.jpg	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/uploads/2015/11/coming-soon-1-400x309.jpg	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/)
20:30:37	3463/3463	---M--	200	added ('OK')	image/png	etag:%22684b540e-ece%22	https://demos.flatsome.com/wp-content/themes/flatsome/assets/img/shadow@2x.png	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/themes/flatsome/assets/img/shadow@2x.png	(from https://demos.flatsome.com/wp-content/cache/min/1/wp-content/themes/flatsome/assets/css/flatsome.css?ver=1733298117)
20:30:38	921/921	---M--	200	added ('OK')	image/png	etag:%22684b540e-3fc%22	https://demos.flatsome.com/wp-content/themes/flatsome/assets/img/underline.png	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/themes/flatsome/assets/img/underline.png	(from https://demos.flatsome.com/wp-content/cache/min/1/wp-content/themes/flatsome/assets/css/flatsome.css?ver=1733298117)
20:30:39	4415/4415	---MCZ	200	added ('OK')	text/css	etag:W/%22684b540e-113f%22	https://demos.flatsome.com/wp-content/themes/flatsome/inc/integrations/wc-yith-wishlist/wishlist.css?ver=3.19.14	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/themes/flatsome/inc/integrations/wc-yith-wishlist/wishlistc0e7.css	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/?add_to_wishlist=11309&_wpnonce=3eb7333c39)
20:30:39	152153/152153	---MCZ	200	added ('OK')	text/css	etag:W/%22684b540e-25259%22	https://demos.flatsome.com/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.19.14	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/themes/flatsome/assets/css/flatsomec0e7.css	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/?add_to_wishlist=11309&_wpnonce=3eb7333c39)
20:30:39	31764/31764	---MCZ	200	added ('OK')	text/css	etag:W/%22684b540e-7c14%22	https://demos.flatsome.com/wp-content/themes/flatsome/assets/css/flatsome-shop.css?ver=3.19.14	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/themes/flatsome/assets/css/flatsome-shopc0e7.css	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/?add_to_wishlist=11309&_wpnonce=3eb7333c39)
20:30:39	12795/12795	---MCZ	200	added ('OK')	text/css	etag:W/%22667977e3-31fb%22	https://demos.flatsome.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks.css?ver=wc-9.0.1	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocksaf6a.css	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/?add_to_wishlist=11309&_wpnonce=3eb7333c39)
20:30:39	2894/2894	---MCZ	200	added ('OK')	text/css	etag:W/%226672e38a-b4e%22	https://demos.flatsome.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.9.6	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/plugins/contact-form-7/includes/css/stylesa950.css	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/?add_to_wishlist=11309&_wpnonce=3eb7333c39)
20:30:40	1876/1876	---MCZ	200	added ('OK')	application/javascript	etag:W/%22684b540e-754%22	https://demos.flatsome.com/wp-content/themes/flatsome/inc/integrations/wc-yith-wishlist/wishlist.js?ver=3.19.14	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/themes/flatsome/inc/integrations/wc-yith-wishlist/wishlistc0e7.js	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/?add_to_wishlist=11309&_wpnonce=3eb7333c39)
20:30:40	16237/16237	---MCZ	200	added ('OK')	application/javascript	etag:W/%22684b540e-3f6d%22	https://demos.flatsome.com/wp-content/themes/flatsome/inc/extensions/flatsome-live-search/flatsome-live-search.js?ver=3.19.14	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/themes/flatsome/inc/extensions/flatsome-live-search/flatsome-live-searchc0e7.js	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/?add_to_wishlist=11309&_wpnonce=3eb7333c39)
20:30:40	2355/2355	---MCZ	200	added ('OK')	application/javascript	etag:W/%22684b540e-933%22	https://demos.flatsome.com/wp-content/themes/flatsome/inc/extensions/flatsome-lazy-load/flatsome-lazy-load.js?ver=3.19.14	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/themes/flatsome/inc/extensions/flatsome-lazy-load/flatsome-lazy-loadc0e7.js	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/?add_to_wishlist=11309&_wpnonce=3eb7333c39)
20:30:40	11513/11513	---MCZ	200	added ('OK')	application/javascript	etag:W/%226672e38a-2cf9%22	https://demos.flatsome.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.6	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/plugins/contact-form-7/includes/swv/js/indexa950.js	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/?add_to_wishlist=11309&_wpnonce=3eb7333c39)
20:30:42	13054/13054	---MCZ	200	added ('OK')	application/javascript	etag:W/%226672e38a-32fe%22	https://demos.flatsome.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.9.6	E:/Duantotnghiep/duantotnghiep/demos.flatsome.com/wp-content/plugins/contact-form-7/includes/js/indexa950.js	(from https://demos.flatsome.com/demos/shop-demos/fullscreen-fashion/?add_to_wishlist=11309&_wpnonce=3eb7333c39)
